Subs,cancellation_date
561597,3/28/16
561598,NULL
561606,NULL
561607,NULL
561608,NULL
561609,4/3/16
561623,NULL
561629,4/4/16
561631,3/31/16
561633,NULL
561632,NULL
561642,4/6/16
561649,4/18/16
561651,4/4/16
561659,3/28/16
561666,4/2/16
561669,4/2/16
561672,NULL
561675,NULL
561678,NULL
561680,NULL
561682,3/31/16
561685,NULL
561690,NULL
561692,NULL
561694,4/4/16
561707,3/28/16
561712,3/28/16
561726,NULL
561728,NULL
561733,NULL
561744,3/27/16
561746,4/2/16
561750,NULL
561759,3/30/16
561763,NULL
561769,4/14/16
561770,4/1/16
561776,NULL
561779,4/3/16
561783,4/3/16
561799,3/29/16
561801,3/31/16
561802,3/30/16
561803,NULL
561812,NULL
561813,4/5/16
561815,3/29/16
561819,4/2/16
561825,3/28/16
561828,4/3/16
561832,4/3/16
561839,3/27/16
561848,3/28/16
561846,NULL
561850,NULL
561878,NULL
561884,NULL
561900,3/31/16
561902,NULL
561906,NULL
561910,NULL
561922,NULL
561924,NULL
561930,3/27/16
561933,4/3/16
561935,4/1/16
561941,3/26/16
561947,NULL
561951,4/2/16
561960,4/4/16
561973,NULL
561974,4/3/16
561983,NULL
561987,3/29/16
561988,3/30/16
561989,4/6/16
561996,NULL
562002,NULL
562004,NULL
562009,4/3/16
562012,4/4/16
562014,NULL
562017,4/3/16
562022,4/2/16
562024,NULL
562032,NULL
562040,4/1/16
562044,NULL
562047,3/29/16
562048,3/28/16
562046,4/4/16
562056,4/4/16
562058,3/30/16
562061,3/31/16
562069,3/31/16
562074,NULL
562076,3/31/16
562078,3/30/16
562085,NULL
562086,3/27/16
562099,4/4/16
562103,3/30/16
562105,NULL
562106,4/3/16
562108,3/26/16
562109,4/4/16
562120,4/2/16
562124,3/29/16
562127,NULL
562136,NULL
562139,NULL
562141,NULL
562149,3/30/16
562151,NULL
562154,4/10/16
562158,NULL
562164,NULL
562172,NULL
562173,NULL
562183,3/29/16
562189,NULL
562191,3/26/16
562192,4/1/16
562195,4/3/16
562196,4/5/16
562205,NULL
562214,4/3/16
562220,4/4/16
562226,3/29/16
562229,4/5/16
562231,4/12/16
562233,4/11/16
562235,3/29/16
562255,3/29/16
562256,4/2/16
562259,NULL
562260,NULL
562266,3/30/16
562277,NULL
562278,4/2/16
562282,3/27/16
562281,NULL
562290,4/4/16
562301,4/2/16
562308,4/4/16
562327,3/27/16
562328,NULL
562333,NULL
562354,4/14/16
562355,3/27/16
562359,NULL
562360,NULL
562365,NULL
562378,NULL
562382,NULL
562386,NULL
562388,NULL
562396,NULL
562397,4/5/16
562398,4/5/16
562400,NULL
562410,NULL
562413,4/7/16
562422,NULL
562427,4/3/16
562431,3/28/16
562440,4/4/16
562448,4/3/16
562459,NULL
562465,NULL
562478,NULL
562493,NULL
562498,NULL
562503,NULL
562510,NULL
562514,NULL
562529,NULL
562531,3/29/16
562547,4/4/16
562549,4/2/16
562559,4/3/16
562564,NULL
562566,4/3/16
562568,3/30/16
562570,NULL
562565,NULL
562572,3/27/16
562573,NULL
562575,4/3/16
562577,4/1/16
562578,3/28/16
562580,3/31/16
562584,NULL
562588,4/3/16
562586,NULL
562593,NULL
562595,NULL
562599,NULL
562601,NULL
562608,NULL
562614,4/12/16
562622,NULL
562626,NULL
562643,NULL
562657,3/29/16
562658,4/9/16
562661,NULL
562663,NULL
562664,NULL
562682,4/4/16
562686,NULL
562687,4/2/16
562702,4/3/16
562704,4/3/16
562705,4/6/16
562711,4/3/16
562713,NULL
562717,NULL
562721,NULL
562723,NULL
562741,NULL
562745,NULL
562755,NULL
562756,4/2/16
562767,3/27/16
562772,3/30/16
562773,4/1/16
562779,4/7/16
562786,3/30/16
562790,3/27/16
562793,4/9/16
562795,4/9/16
562802,4/9/16
562811,4/3/16
562822,4/2/16
562824,3/29/16
562828,NULL
562831,NULL
562837,4/3/16
562844,4/4/16
562845,3/26/16
562847,NULL
562853,NULL
562872,NULL
562876,NULL
562881,4/7/16
562888,3/29/16
562890,3/29/16
562894,3/31/16
562902,4/7/16
562903,4/16/16
562914,4/3/16
562916,NULL
562917,NULL
562919,4/1/16
562924,NULL
562928,4/2/16
562929,NULL
562932,NULL
562943,4/2/16
562964,4/3/16
562966,NULL
562970,4/3/16
562978,NULL
562982,4/3/16
562987,NULL
562991,NULL
562996,NULL
563000,4/9/16
563008,NULL
563011,NULL
563017,4/3/16
563020,3/29/16
563025,4/3/16
563027,NULL
563036,NULL
563043,NULL
563054,NULL
563057,NULL
563060,NULL
563063,4/1/16
563066,3/27/16
563068,4/12/16
563071,NULL
563072,NULL
563087,4/3/16
563090,4/3/16
563117,NULL
563118,NULL
563128,NULL
563140,3/29/16
563145,3/27/16
563152,3/27/16
563157,4/2/16
563170,3/27/16
563173,4/2/16
563178,4/2/16
563181,NULL
563199,4/14/16
563200,3/27/16
563204,3/28/16
563209,4/1/16
563221,4/3/16
563240,NULL
563248,NULL
563251,NULL
563254,4/8/16
563258,NULL
563263,4/1/16
563266,4/4/16
563267,NULL
563276,NULL
563278,NULL
563283,NULL
563285,3/29/16
563290,3/26/16
563291,NULL
563296,NULL
563300,NULL
563303,NULL
563311,NULL
563322,4/2/16
563316,NULL
563327,NULL
563332,NULL
563341,NULL
563347,4/7/16
563358,NULL
563365,NULL
563367,4/2/16
563369,4/2/16
563375,4/2/16
563376,NULL
563387,3/30/16
563390,NULL
563391,NULL
563399,NULL
563406,3/28/16
563413,4/3/16
563415,4/2/16
563416,3/31/16
563419,3/31/16
563420,NULL
563422,NULL
563423,NULL
563426,4/1/16
563428,4/4/16
563441,NULL
563450,NULL
563452,NULL
563462,NULL
563466,NULL
563473,NULL
563474,NULL
563480,NULL
563484,NULL
563487,NULL
563492,NULL
563496,NULL
563500,NULL
563511,NULL
563517,NULL
563518,NULL
563523,NULL
563527,NULL
563531,NULL
563546,3/29/16
563545,3/31/16
563552,3/31/16
563559,3/28/16
563574,NULL
563578,4/1/16
563581,NULL
563583,NULL
563584,4/1/16
563587,4/12/16
563590,NULL
563592,NULL
563594,4/4/16
563597,NULL
563599,NULL
563606,NULL
563608,NULL
563615,3/31/16
563619,NULL
563629,4/2/16
563633,NULL
563636,NULL
563643,4/3/16
563647,3/27/16
563651,NULL
563658,NULL
563664,4/2/16
563669,4/14/16
563678,NULL
563679,4/3/16
563685,3/29/16
563677,NULL
563691,NULL
563697,NULL
563698,NULL
563705,3/30/16
563712,4/4/16
563721,4/3/16
563722,NULL
563726,NULL
563743,NULL
563748,4/4/16
563755,NULL
563761,NULL
563764,NULL
563773,NULL
563777,NULL
563783,4/1/16
563814,4/11/16
563815,NULL
563828,NULL
563842,NULL
563845,NULL
563859,NULL
563863,NULL
563876,4/3/16
563877,NULL
563879,NULL
563884,3/28/16
563885,4/5/16
563892,3/27/16
563893,3/27/16
563903,4/5/16
563907,4/12/16
563917,3/27/16
563920,NULL
563925,NULL
563938,3/27/16
563948,4/5/16
563951,NULL
563954,3/31/16
563956,4/2/16
563957,4/1/16
563960,4/1/16
563963,NULL
563990,NULL
564001,3/27/16
564004,4/1/16
564005,3/28/16
564009,NULL
564010,NULL
564014,4/4/16
564019,NULL
564023,4/1/16
564029,4/1/16
564033,4/5/16
564038,4/10/16
564040,4/10/16
564044,NULL
564047,3/27/16
564057,4/11/16
564062,4/2/16
564070,NULL
564078,3/31/16
564082,3/28/16
564088,NULL
564095,4/1/16
564098,NULL
564105,NULL
564111,3/28/16
564113,3/31/16
564118,4/3/16
564133,4/4/16
564137,3/29/16
564143,4/5/16
564147,3/29/16
564161,3/28/16
564171,NULL
564181,NULL
564184,4/4/16
564191,NULL
564205,4/4/16
564210,3/30/16
564240,4/10/16
564247,NULL
564249,NULL
564252,NULL
564262,3/29/16
564269,4/7/16
564279,NULL
564286,NULL
564288,3/28/16
564293,4/1/16
564297,4/3/16
564332,NULL
564335,NULL
564343,NULL
564361,4/4/16
564366,NULL
564381,NULL
564382,4/5/16
564391,4/4/16
564393,NULL
564394,NULL
564399,NULL
564435,NULL
564452,NULL
564460,NULL
564461,3/31/16
564462,4/3/16
564467,NULL
564469,3/29/16
564481,4/2/16
564492,3/30/16
564499,3/30/16
564500,NULL
564503,NULL
564504,3/30/16
564514,4/1/16
564518,3/29/16
564528,4/4/16
564535,3/29/16
564537,3/31/16
564545,4/5/16
564552,4/1/16
564555,4/2/16
564558,4/3/16
564562,NULL
564564,4/5/16
564566,3/28/16
564568,3/31/16
564570,4/1/16
564571,3/30/16
564575,4/3/16
564587,3/28/16
564590,3/27/16
564596,3/28/16
564597,4/3/16
564607,4/5/16
564618,3/28/16
564621,4/3/16
564623,3/28/16
564627,4/2/16
564633,3/27/16
564634,3/28/16
564639,4/2/16
564642,3/27/16
564649,4/3/16
564650,4/5/16
564654,3/30/16
564660,4/3/16
564664,4/3/16
564666,3/30/16
564668,3/28/16
564675,3/27/16
564681,3/31/16
564688,3/31/16
564691,3/31/16
564697,4/1/16
564702,3/29/16
564704,4/5/16
564706,3/27/16
564709,4/5/16
564722,4/5/16
564732,4/2/16
564734,3/30/16
564735,4/5/16
564739,3/28/16
564744,4/4/16
564747,3/27/16
564750,NULL
564752,NULL
564757,4/5/16
564758,4/4/16
564760,3/30/16
564777,3/29/16
564782,3/30/16
564780,3/28/16
564784,3/29/16
564790,3/30/16
564791,3/28/16
564796,4/2/16
564805,4/1/16
564825,4/1/16
564830,3/27/16
564836,4/4/16
564855,3/27/16
564860,3/31/16
564865,3/30/16
564866,4/4/16
564874,4/4/16
564882,4/3/16
564884,4/3/16
564886,4/5/16
564887,4/5/16
564890,4/1/16
564891,3/27/16
564893,4/1/16
564896,3/27/16
564902,NULL
564907,NULL
564909,3/28/16
564912,NULL
564913,4/4/16
564922,NULL
564931,3/27/16
564937,NULL
564942,3/28/16
564949,4/4/16
564962,4/4/16
564972,4/5/16
564974,3/27/16
564978,3/28/16
564981,3/27/16
564986,3/28/16
564989,4/2/16
564990,NULL
565004,NULL
565010,4/3/16
565012,NULL
565017,4/2/16
565024,4/2/16
565028,3/27/16
565030,3/29/16
565039,4/1/16
565044,4/1/16
565047,4/2/16
565053,4/3/16
565054,4/4/16
565056,3/28/16
565058,4/1/16
565069,3/31/16
565070,3/29/16
565076,3/31/16
565090,3/30/16
565093,4/4/16
565098,3/29/16
565103,3/27/16
565111,3/30/16
565113,3/31/16
565116,3/29/16
565120,3/28/16
565124,3/27/16
565125,NULL
565143,NULL
565142,NULL
565149,NULL
565150,3/30/16
565156,3/31/16
565168,NULL
565172,NULL
565182,4/3/16
565186,3/27/16
565189,3/30/16
565195,3/31/16
565199,3/27/16
565209,3/27/16
565213,3/30/16
565215,3/28/16
565219,4/4/16
565230,3/27/16
565233,4/4/16
565236,3/30/16
565240,3/30/16
565261,3/31/16
565263,4/2/16
565266,3/28/16
565270,4/2/16
565272,3/27/16
565280,3/27/16
565286,3/31/16
565294,4/2/16
565297,4/2/16
565298,4/3/16
565302,4/2/16
565309,4/5/16
565323,4/4/16
565324,4/5/16
565327,4/4/16
565331,3/31/16
565343,3/27/16
565350,4/4/16
565351,3/29/16
565359,4/3/16
565364,3/29/16
565368,3/28/16
565370,4/2/16
565374,3/27/16
565388,3/29/16
565392,3/28/16
565387,3/30/16
565397,4/3/16
565400,3/27/16
565404,3/29/16
565406,3/28/16
565420,4/1/16
565423,4/1/16
565430,3/28/16
565436,NULL
565438,4/5/16
565443,3/30/16
565447,4/3/16
565449,NULL
565457,4/5/16
565465,4/4/16
565478,4/1/16
565486,4/4/16
565487,4/7/16
565490,NULL
565495,NULL
565506,4/3/16
565509,NULL
565508,NULL
565512,NULL
565515,NULL
565522,3/31/16
565526,4/7/16
565530,3/31/16
565533,3/31/16
565545,3/31/16
565546,3/29/16
565552,4/2/16
565560,NULL
565570,NULL
565575,NULL
565578,4/3/16
565582,NULL
565584,NULL
565596,3/31/16
565599,3/30/16
565607,3/28/16
565613,4/2/16
565619,3/30/16
565625,3/31/16
565628,4/5/16
565632,NULL
565637,NULL
565646,NULL
565650,NULL
565659,NULL
565661,NULL
565667,NULL
565675,NULL
565693,3/31/16
565695,4/3/16
565703,3/31/16
565707,3/31/16
565715,NULL
565716,NULL
565718,NULL
565721,4/5/16
565732,4/4/16
565734,NULL
565743,NULL
565747,3/29/16
565753,4/4/16
565758,3/28/16
565767,3/31/16
565770,3/31/16
565774,3/29/16
565780,4/5/16
565783,NULL
565781,4/1/16
565789,3/30/16
565798,NULL
565800,NULL
565803,4/7/16
565805,3/31/16
565807,3/27/16
565812,4/5/16
565814,3/27/16
565817,3/27/16
565819,4/3/16
565822,4/2/16
565827,3/27/16
565830,NULL
565832,NULL
565848,4/9/16
565849,3/29/16
565850,3/30/16
565854,4/2/16
565872,4/2/16
565877,4/2/16
565882,NULL
565886,4/3/16
565894,3/27/16
565898,3/29/16
565900,4/3/16
565902,3/28/16
565906,NULL
565934,4/1/16
565938,4/1/16
565945,NULL
565950,NULL
565955,NULL
565961,NULL
565975,NULL
565981,NULL
565982,3/30/16
565986,3/29/16
565990,4/4/16
565929,4/4/16
566013,3/31/16
566015,4/8/16
566034,4/2/16
566051,4/3/16
566062,4/5/16
566069,NULL
566071,4/2/16
566075,3/28/16
566078,4/7/16
566083,3/28/16
566089,3/29/16
566100,4/1/16
566104,NULL
566115,NULL
566113,4/5/16
566120,4/1/16
566125,4/5/16
566126,4/3/16
566130,3/28/16
566133,4/2/16
566142,3/30/16
566162,3/27/16
566169,4/3/16
566171,3/29/16
566174,4/3/16
566180,3/27/16
566183,4/4/16
566186,4/2/16
566187,4/7/16
566188,3/30/16
566195,4/1/16
566197,NULL
566200,NULL
566204,3/29/16
566211,NULL
566213,NULL
566221,4/6/16
566219,3/29/16
566225,3/28/16
566226,4/5/16
566228,4/2/16
566216,4/5/16
566239,NULL
566242,4/2/16
566250,4/8/16
566251,NULL
566269,3/29/16
566276,4/2/16
566280,4/3/16
566288,4/3/16
566289,NULL
566293,NULL
566294,NULL
566304,NULL
566311,NULL
566314,NULL
566320,NULL
566333,NULL
566336,NULL
566339,4/3/16
566340,4/3/16
566342,NULL
566345,NULL
566347,NULL
566348,NULL
566350,4/5/16
566354,3/29/16
566367,4/10/16
566369,3/28/16
566371,4/3/16
566379,NULL
566380,4/1/16
566387,4/3/16
566390,3/31/16
566393,3/31/16
566394,4/3/16
566397,NULL
566399,NULL
566404,NULL
566415,3/28/16
566418,NULL
566421,NULL
566423,4/11/16
566428,NULL
566434,NULL
566437,4/2/16
566439,NULL
566442,4/3/16
566446,NULL
566451,NULL
566473,NULL
566475,4/6/16
566472,NULL
566485,4/1/16
566489,NULL
566490,NULL
566491,4/2/16
566512,4/4/16
566514,NULL
566522,3/30/16
566525,4/1/16
566529,4/2/16
566532,NULL
566535,NULL
566538,NULL
566568,4/6/16
566575,NULL
566576,NULL
566582,4/5/16
566581,3/28/16
566590,4/7/16
566596,4/4/16
566598,3/30/16
566602,NULL
566617,NULL
566620,NULL
566627,NULL
566629,4/2/16
566632,4/3/16
566650,4/6/16
566653,NULL
566655,NULL
566661,4/5/16
566664,3/31/16
566680,4/2/16
566703,3/30/16
566707,4/5/16
566710,NULL
566713,4/1/16
566720,NULL
566726,NULL
566731,NULL
566738,3/28/16
566740,3/28/16
566745,4/3/16
566748,NULL
566751,3/30/16
566780,4/3/16
566791,4/5/16
566805,NULL
566796,NULL
566807,NULL
566811,3/29/16
566815,4/2/16
566825,4/2/16
566830,4/2/16
566831,NULL
566834,3/31/16
566863,NULL
566894,NULL
566904,NULL
566906,NULL
566945,NULL
566961,NULL
566963,NULL
566964,NULL
566972,3/31/16
566980,3/29/16
566991,4/1/16
566995,4/6/16
567007,NULL
567019,NULL
567027,4/2/16
567037,4/5/16
567051,3/30/16
567071,4/6/16
567073,4/3/16
567074,4/1/16
567078,4/4/16
567094,4/8/16
567105,NULL
567108,NULL
567102,NULL
567114,NULL
567124,4/4/16
567125,4/6/16
567133,4/5/16
567146,NULL
567139,NULL
567158,NULL
567159,4/5/16
567179,NULL
567182,3/28/16
567186,NULL
567193,NULL
567197,NULL
567201,NULL
567203,NULL
567206,NULL
567209,3/31/16
567214,NULL
567215,4/1/16
567220,NULL
567225,NULL
567227,4/5/16
567242,NULL
567245,NULL
567258,NULL
567265,NULL
567269,NULL
567274,NULL
567276,4/2/16
567278,NULL
567279,4/3/16
567284,NULL
567288,NULL
567291,NULL
567294,NULL
567300,NULL
567306,NULL
567310,4/4/16
567315,3/28/16
567318,4/6/16
567320,NULL
567322,NULL
567336,NULL
567338,NULL
567347,NULL
567348,3/30/16
567363,NULL
567371,NULL
567400,4/3/16
567413,4/3/16
567430,NULL
567434,4/5/16
567442,4/6/16
567458,4/4/16
567464,NULL
567468,3/30/16
567475,NULL
567477,NULL
567494,NULL
567498,NULL
567514,3/31/16
567516,4/6/16
567521,4/6/16
567523,3/29/16
567527,NULL
567537,4/4/16
567545,NULL
567547,NULL
567548,NULL
567560,NULL
567563,NULL
567567,NULL
567574,3/28/16
567590,NULL
567592,NULL
567593,3/29/16
567597,4/3/16
567604,NULL
567630,NULL
567634,4/7/16
567635,NULL
567660,NULL
567661,3/30/16
567663,NULL
567669,NULL
567672,NULL
567692,4/6/16
567701,3/29/16
567702,NULL
567708,4/3/16
567716,4/4/16
567722,3/31/16
567740,NULL
567747,NULL
567765,NULL
567773,NULL
567777,NULL
567778,4/8/16
567784,NULL
567787,NULL
567792,NULL
567795,NULL
567814,4/5/16
567826,NULL
567834,4/5/16
567838,NULL
567844,NULL
567847,NULL
567856,NULL
567859,NULL
567866,4/3/16
567869,4/4/16
567875,4/6/16
567879,3/31/16
567880,NULL
567884,NULL
567885,4/13/16
567889,NULL
567891,4/7/16
567892,NULL
567900,4/7/16
567904,NULL
567908,4/4/16
567917,4/3/16
567928,3/31/16
567937,NULL
567939,NULL
567943,NULL
567947,NULL
567955,NULL
567956,NULL
567957,NULL
567965,4/5/16
567970,3/28/16
567971,4/4/16
567975,3/29/16
567996,3/31/16
568001,4/3/16
568010,3/30/16
568012,4/5/16
568016,3/29/16
568021,3/31/16
568023,4/6/16
568026,3/29/16
568028,3/30/16
568031,4/6/16
568050,3/30/16
568049,4/3/16
568060,3/30/16
568064,3/30/16
568066,4/3/16
568071,3/31/16
568079,4/6/16
568089,4/5/16
568090,4/5/16
568093,NULL
568101,3/28/16
568102,4/6/16
568103,4/2/16
568111,3/29/16
568128,4/2/16
568136,4/3/16
568142,4/2/16
568152,3/30/16
568154,3/30/16
568173,4/3/16
568174,NULL
568176,4/1/16
568180,NULL
568183,NULL
568190,4/2/16
568196,4/6/16
568198,NULL
568203,NULL
568215,4/2/16
568225,3/29/16
568231,4/5/16
568232,4/6/16
568241,4/1/16
568245,NULL
568253,NULL
568267,NULL
568274,NULL
568284,4/3/16
568287,NULL
568290,NULL
568291,NULL
568293,NULL
568295,NULL
568297,NULL
568312,NULL
568317,NULL
568323,3/29/16
568324,NULL
568335,4/5/16
568346,NULL
568349,NULL
568352,NULL
568356,NULL
568362,4/6/16
568364,4/7/16
568368,NULL
568376,3/29/16
568383,NULL
568385,4/2/16
568389,3/31/16
568391,NULL
568400,NULL
568409,NULL
568411,NULL
568422,NULL
568434,NULL
568449,NULL
568479,NULL
568487,3/29/16
568493,3/30/16
568497,NULL
568498,NULL
568501,NULL
568503,NULL
568513,NULL
568520,NULL
568524,3/28/16
568527,4/3/16
568557,4/6/16
568572,3/28/16
568584,4/4/16
568592,NULL
568595,3/31/16
568597,NULL
568598,NULL
568600,4/5/16
568601,NULL
568608,4/1/16
568607,3/29/16
568612,NULL
568617,4/4/16
568626,3/30/16
568627,4/8/16
568632,NULL
568636,NULL
568643,4/6/16
568654,4/4/16
568655,4/1/16
568660,4/5/16
568662,4/5/16
568663,4/2/16
568666,NULL
568690,NULL
568691,NULL
568693,NULL
568695,NULL
568697,4/2/16
568700,NULL
568703,NULL
568707,4/4/16
568712,4/13/16
568713,NULL
568714,4/1/16
568720,NULL
568722,NULL
568723,NULL
568731,4/1/16
568736,NULL
568741,3/30/16
568743,NULL
568748,NULL
568751,NULL
568755,NULL
568768,4/3/16
568769,NULL
568775,NULL
568777,NULL
568780,NULL
568784,NULL
568794,4/4/16
568798,4/4/16
568806,4/2/16
568817,3/28/16
568820,4/3/16
568821,NULL
568824,NULL
568833,NULL
568838,NULL
568842,NULL
568844,NULL
568845,4/6/16
568848,NULL
568855,NULL
568876,3/29/16
568883,4/5/16
568884,NULL
568892,4/1/16
568895,4/3/16
568898,NULL
568902,NULL
568910,NULL
568931,4/6/16
568929,3/28/16
568938,NULL
568940,3/29/16
568945,NULL
568947,NULL
568964,NULL
568966,NULL
568967,4/3/16
568976,4/5/16
568979,NULL
568991,NULL
568988,4/4/16
569012,4/6/16
569020,NULL
569022,4/1/16
569028,NULL
569035,NULL
569042,NULL
569044,NULL
569058,NULL
569069,4/13/16
569078,3/29/16
569084,NULL
569090,3/28/16
569092,3/28/16
569096,3/28/16
569097,3/28/16
569099,NULL
569134,NULL
569140,4/2/16
569146,NULL
569148,NULL
569155,4/6/16
569159,3/29/16
569172,4/3/16
569178,4/6/16
569181,4/1/16
569182,NULL
569185,NULL
569186,3/29/16
569195,NULL
569196,NULL
569204,NULL
569212,NULL
569216,NULL
569221,NULL
569225,NULL
569229,NULL
569231,4/3/16
569242,4/3/16
569243,NULL
569246,3/31/16
569251,NULL
569270,4/4/16
569280,4/3/16
569285,4/2/16
569304,NULL
569306,NULL
569309,NULL
569313,4/5/16
569317,NULL
569327,NULL
569336,4/3/16
569337,4/1/16
569344,NULL
569347,NULL
569350,NULL
569361,NULL
569367,3/29/16
569392,4/6/16
569398,4/2/16
569405,4/2/16
569418,3/31/16
569420,NULL
569424,NULL
569427,NULL
569434,NULL
569439,NULL
569443,NULL
569450,4/5/16
569457,NULL
569458,4/2/16
569461,4/2/16
569462,3/28/16
569471,3/31/16
569477,NULL
569476,4/12/16
569481,NULL
569483,NULL
569489,NULL
569493,4/2/16
569505,4/5/16
569517,NULL
569524,4/11/16
569531,NULL
569534,4/3/16
569543,NULL
569542,4/3/16
569558,4/8/16
569567,NULL
569578,NULL
569557,NULL
569579,4/5/16
569586,NULL
569595,NULL
569604,NULL
569608,NULL
569610,4/6/16
569613,4/3/16
569621,NULL
569631,NULL
569634,NULL
569637,NULL
569696,4/7/16
569713,NULL
569719,4/3/16
569729,NULL
569736,NULL
569737,3/31/16
569740,3/31/16
569745,4/7/16
569748,3/31/16
